music_id,artist_name,track_name,genres,average_rating
14856,The Kooks,Sway,indie rock|alternative rock,3.6666666666666665
14857,Keane,Snowed Under,alternative|indie|pop,4.0
14858,Ryan Adams,In My Time Of Need,alternative|folk,2.0
14859,Ryan Adams,Shakedown On 9Th Street,rock|alternative country,5.0
14860,Ryan Adams,Come Pick Me Up,alternative|rock|country,2.5
14861,Coldplay,Strawberry Swing,alternative|indie|pop,2.6666666666666665
14862,Coldplay,Death And All His Friends,alternative|rock|pop,2.6666666666666665
14863,Coldplay,How You See The World No. 2,alternative|indie,3.0
14864,Coldplay,Yes,alternative|rock|pop,3.5
14865,Coldplay,Lost!,alternative|pop|rock,3.090909090909091
14866,Coldplay,See You Soon,rock|alternative,3.75
14867,Coldplay,Lovers In Japan / Reign Of Love,alternative|rock|pop,2.333333333333333
14868,Coldplay,42,alternative|rock|indie,2.4
14869,Adele,Hometown Glory,soul|pop,4.0
14870,Adele,My Same,pop|soul,4.333333333333333
14871,Adele,Best For Last,pop|r&bsoul,3.5
14872,Adele,Make You Feel My Love,pop|soul|ballad,3.5
14873,Patrick Park,Something Pretty,folk|indie folk,2.0
14874,Matt Pond Pa,In The Aeroplane Over The Sea,indie|folk|rock,3.333333333333333
14875,Matt Pond Pa,It Is Safe,indie|folk|rock,4.0
14876,Matt Pond Pa,Champagne Supernova,indie rock|alternative rock,4.0
14877,Jem,Missing You,pop|alternative pop,2.5
14878,Blue Man Group,I Feel Love,electronic|experimental,3.0
14879,South,Paint The Silence,indie|alternative,4.0
14880,The Ting Tings,Be The One,indie pop|alternative pop,4.0
14881,The Ting Tings,Keep Your Head,pop|indie pop|alternative rock,3.25
14882,Say Hi,Northwestern Girls,indie|alternative,3.0
14883,She Wants Revenge,First Love,alternative|post-punk revival|dark wave,4.0
14884,The Kooks,One Last Time,indie rock|alternative rock,4.0
14885,The Kooks,Fa La La,indie rock|indie pop|alternative rock,4.0
14886,The Kooks,Shine On,indie rock|alternative rock|pop,3.5
14887,The Kooks,Mr. Maker,indie rock|alternative rock,3.5
14888,The Kooks,Do You Wanna,indie|alternative|rock,3.4
14889,The Kooks,Down To The Market,indie|alternative,3.5
14890,The Kooks,No Longer,indie|alternative,5.0
14891,The Kooks,Always Where I Need To Be,indie|alternative,3.8
14892,The Kooks,Gap,indie|rock,3.0
14893,Garbage,Sex Is Not The Enemy,alternative|rock,2.0
14894,Garbage,Run Baby Run,alternative|rock,2.833333333333333
14895,Garbage,Bad Boyfriend,rock|alternative rock|industrial rock,2.0
14896,Sarah Blasko,Always On This Line,indie|pop|singer-songwriter,5.0
14897,Sarah Blasko,The Woman By The Well,indie|folk|singer-songwriter,4.0
14898,Sarah Blasko,Always Worth It,indie|folk,4.0
14899,Sarah Blasko,Amazing Things,indie|pop,5.0
14900,Bodyrockers,I Like The Way You Move,electronic|dance,3.5
14901,King Diamond,Never Ending Hill,heavy metal|metal|rock,3.0
14902,Killpretty,You'Re So Tired,post-punk|experimental,4.0
14903,Testament,Greenhouse Effect,thrash metal|speed metal,3.0
14904,Testament,Eyes Of Wrath,metal|thrash metal,4.0
14905,Testament,Sins Of Omission,thrash metal,3.0
14906,Testament,True Believer,heavy metal|thrash metal,3.5
14907,Testament,Legions Of The Dead,thrash metal|heavy metal,3.5
14908,Testament,Envy Life,thrash metal|heavy metal,3.0
14909,The Duskfall,Source,metal|melodic death metal,3.0
14910,Bauhaus,Double Dare,post-punk|goth rock,4.0
14911,Horse The Band,Bunnies,electronic|experimental|metal,4.0
14912,Turmion Kätilöt,Pirun Nyrkki,metal|industrial|electro,4.0
14913,Paradise Lost,Two Worlds,metal|gothic|doom,4.0
14914,Paradise Lost,Ash & Debris,doom metal|gothic metal,4.0
14915,Paradise Lost,Sedative God,gothic metal|doom metal,3.0
14916,Paradise Lost,Primal,metal|rock,4.0
14917,Paradise Lost,Your Own Reality,gothic metal|doom metal,3.0
14918,Paradise Lost,Self-Obsessed,gothic metal|doom metal|alternative metal,4.0
14919,Ministry,Burning Inside,industrial|metal,3.0
14920,Pain,Just Hate Me,metal|industrial,4.0
14921,Finntroll,Rök,folk metal|black metal,4.0
14922,Mendeed,The Fight,metalcore|post-hardcore,4.0
14923,Mendeed,Gravedigger,metal|thrash|hardcore,3.0
14924,Mendeed,The Dead Live By Love,metal|metalcore,3.0
14925,Dimmu Borgir,The Serpentine Offering,black metal|symphonic metal,3.8
14926,Dimmu Borgir,Alt Lys Er Svunnet Hen,black metal|symphonic metal,4.0
14927,Dimmu Borgir,The Sinister Awakening,metal|black metal|symphonic metal,4.0
14928,Dimmu Borgir,Allehelgens Død I Helveds Rike,black metal,3.0
14929,Dimmu Borgir,The Conspiracy Unfolds,black metal,3.5
14930,Dimmu Borgir,The Fallen Arises,metal|black metal|symphonic black metal,3.0
14931,Dimmu Borgir,The Fundamental Alienation,black metal|symphonic metal,4.0
14932,Dimmu Borgir,Progenies Of The Great Apocalypse,metal|symphonic black metal,3.0
14933,Dimmu Borgir,The Chosen Legacy,black metal|symphonic metal,3.5
14934,Between The Buried And Me,Alaska,progressive metal|metalcore,5.0
14935,Between The Buried And Me,Backwards Marathon,progressive metal|metalcore,5.0
14936,Between The Buried And Me,Little 15,progressive metal|experimental metal,4.0
14937,Between The Buried And Me,All Bodies,metal|progressive|metalcore,5.0
14938,Between The Buried And Me,Blackened,progressive metal|progressive rock|experimental metal,4.0
14939,Between The Buried And Me,Selkies: The Endless Obsession,post-metal|progressive metal|metalcore|progressive rock,4.0
14940,Between The Buried And Me,The Primer,progressive metal|metalcore,5.0
14941,Between The Buried And Me,"Breathe In, Breathe Out",progressive metal|progressive rock|metalcore,5.0
14942,Between The Buried And Me,Medicine Wheel,progressive metal|metalcore|progressive rock,5.0
14943,Between The Buried And Me,Kickstart My Heart,metal|progressive metal,4.0
14944,Between The Buried And Me,Territory,progressive metal|progressive rock|metalcore,4.0
14945,Between The Buried And Me,Autodidact,progressive metal|metalcore,5.0
14946,Between The Buried And Me,Forced March,progressive metal|metalcore,4.0
14947,Chrome Division,Trouble With The Law,rock|heavy metal|hard rock,4.0
14948,Devildriver,Bound By The Moon,metal|heavy metal|groove metal,3.0
14949,Devildriver,These Fighting Words,metal|rock,3.0
14950,Devildriver,End Of The Line,metal|rock,4.0
14951,Theatre Of Tragedy,Let You Down,gothic metal|doom metal,3.0
14952,Theatre Of Tragedy,Venus,gothic metal|symphonic metal,3.0
14953,Theatre Of Tragedy,Siren,gothic metal|dark wave,3.0
14954,Theatre Of Tragedy,Envision,metal|gothic,3.0
14955,Theatre Of Tragedy,Superdrive,metal|gothic|industrial,3.0
14956,Theatre Of Tragedy,Flickerlight,gothic metal|symphonic metal,3.0
14957,Theatre Of Tragedy,Radio,gothic metal|symphonic metal,3.0
14958,New York Dolls,Lonely Planet Boy,rock|punk,2.0
14959,New York Dolls,Personality Crisis,punk|glam rock,1.0
14960,New York Dolls,Looking For A Kiss,rock|punk,2.0
14961,Angelzoom,Crawling,electronic|synthpop|gothic,3.0
14962,The Dillinger Escape Plan,We Are The Storm,metal|mathcore|experimental,3.0
14963,The Dillinger Escape Plan,Destro'S Secret,metalcore|mathcore|experimental metal,3.0
14964,The Dillinger Escape Plan,43% Burnt,metal|mathcore,2.6666666666666665
14965,The Dillinger Escape Plan,Sandbox Magician,metal|mathcore|experimental,3.0
14966,The Dillinger Escape Plan,Van Damsel,metalcore|mathcore,4.0
14967,The Dillinger Escape Plan,The Running Board,metalcore|mathcore|experimental metal,3.0
14968,Afi,Charles Atlas,rock|alternative rock|post-hardcore|emo,3.0
14969,Afi,Crop Tub,rock|punk,3.0
14970,Ария,Грязь,metal|rock,3.0
14971,Trivium,Detonation,metal|heavy metal|metalcore,3.0
14972,Anathema,Sleepless 96,progressive rock|alternative rock|post-rock,3.5
14973,Lacrimosa,Alles Lüge,gothic|symphonic metal,3.0
14974,The Black Dahlia Murder,A Vulgar Picture,death metal|melodic death metal,3.0
14975,Machine Head,Bite The Bullet,metal|rock,3.0
14976,The Offspring,Lightning Rod,rock|punk,3.5
14977,The Offspring,(Can'T Get My) Head Around You,punk|alternative rock,3.0
14978,Kamelot,Solitaire,symphonic metal|power metal,3.5
14979,Kamelot,Rule The World,symphonic metal|power metal,3.6666666666666665
14980,Kamelot,The Human Stain,symphonic metal|power metal,3.5
14981,Kamelot,Mourning Star,metal|symphonic metal,4.0
14982,Avenged Sevenfold,Burn It Down,rock|metal,3.0
14983,Dream Theater,The Dark Eternal Night,progressive metal,3.0
14984,Dream Theater,Constant Motion,progressive metal|progressive rock,4.0
14985,Rotting Christ,Rege Diabolicus,metal|black metal,4.0
14986,Rotting Christ,Gaia Tellus,black metal|gothic metal,4.0
14987,Rotting Christ,Enuma Elish,black metal|death metal,4.0
14988,Rotting Christ,"He, The Aethyr",black metal|death metal|gothic metal,4.0
14989,Морэ & Рэльсы,O'Lalushka,electronic|world|experimental,4.0
14990,Морэ & Рэльсы,Шпионы,electronic|experimental,4.0
14991,Norther,Of Darkness And Light,metal|melodic death metal,4.0
14992,Norther,Victorious One,melodic death metal,4.0
14993,In Flames,Ordinary Story,metal|rock,4.0
14994,In Flames,Episode 666,metal|alternative|rock,4.0
14995,In Flames,March To The Shore,metal|rock,3.0
14996,In Flames,Morphing Into Primal,metal|rock,3.5
14997,In Flames,Cloud Connected (Club Connected Remix),metal|electronic,3.5
14998,In Flames,Delight And Angers,metal|rock,3.5
14999,In Flames,Jotun,metal|rock,3.5
15000,In Flames,Scorn,metal|alternative|rock,3.0
15001,In Flames,I'M The Highway,metal|heavy metal|melodic death metal,3.5
15002,In Flames,Worlds Within The Margin,metal|metalcore|melodic death metal,3.0
15003,In Flames,The Chosen Pessimist,metal|metalcore|melodic death metal,3.5
15004,In Flames,Borders And Shading,metal|rock|alternative,3.5
15005,In Flames,Food For The Gods,metal|melodic death metal|alternative metal,3.5
15006,In Flames,Disconnected,metal|rock,3.5
15007,In Flames,Sleepless Again,metal|rock,3.5
15008,Мои Ракеты Вверх,Anymore,pop|electronic,5.0
15009,Murderdolls,Love At First Fright,rock|metal|punk,3.0
15010,Giorgio Moroder,Tony'S Theme,electronic|disco,3.0
15011,Kreator,All Of The Same Blood,thrash metal|death metal,3.0
15012,Kreator,Radical Resistance,thrash metal|speed metal,3.0
15013,Kreator,Forever,thrash metal,3.0
15014,Kreator,Violent Revolution,thrash metal,4.0
15015,Kreator,Warcurse,thrash metal,4.0
15016,Kreator,Suicide Terrorist,thrash metal|death metal,4.0
15017,Kreator,Hordes Of Chaos (A Necrologue For The Elite),metal|thrash metal,4.0
15018,Kreator,Amok Run,thrash metal|speed metal|teutonic thrash metal,4.0
15019,Velvet Revolver,Can'T Get It Out Of My Head,rock|alternative rock,3.0
15020,Velvet Revolver,"Pills, Demons & Etc.",rock|hard rock,3.0
15021,The Cardigans,Your New Cuckoo,indie|pop|rock,3.0
15022,Die Apokalyptischen Reiter,Revolution,metal|rock,4.0
15023,Die Apokalyptischen Reiter,Riders On The Storm,metal|heavy metal|folk metal,4.0
15024,Die Apokalyptischen Reiter,Der Adler,metal|rock,4.0
15025,Die Apokalyptischen Reiter,Wenn Ich Träume,metal|rock,4.0
15026,Die Apokalyptischen Reiter,Feuer,metal|rock|heavy metal,3.0
15027,Hatebreed,Defeatist,metal|hardcore|punk,4.0
15028,Atheist,Displacement,progressive metal|technical death metal,3.0
15029,Atheist,Animal,progressive metal|technical death metal,3.0
15030,Atheist,Water,death metal|progressive metal|technical death metal,3.0
15031,Atheist,An Incarnation'S Dream,progressive metal|technical death metal|jazz fusion,3.5
15032,Atheist,Mother Man,progressive metal|technical death metal,4.0
15033,Atheist,And The Psychic Saw,progressive metal|technical death metal|jazz fusion,3.0
15034,Atheist,Your Life'S Retribution,death metal|technical death metal,4.0
15035,Atheist,Unquestionable Presence,progressive metal|technical death metal,4.0
15036,The Devil Wears Prada,Assistant To The Regional Manager,metalcore|post-hardcore,4.0
15037,Behold... The Arctopus,Sensory Amusia,progressive metal|avant-garde metal|experimental,2.0
15038,Poets Of The Fall,Delicious,rock|alternative,4.0
15039,Poets Of The Fall,King Of Fools,rock|alternative,4.0
15040,Poets Of The Fall,Dawn,alternative|rock,4.0
15041,Poets Of The Fall,Overboard,rock|alternative,3.0
15042,Poets Of The Fall,Maybe Tomorrow Is A Better Day,alternative|rock|indie|pop,4.5
15043,Poets Of The Fall,Locking Up The Sun,alternative|rock,4.0
15044,Emarosa,Casablanca,pop|rock|post-hardcore,4.0
15045,Him,Your Sweet 666,rock|metal,2.6666666666666665
15046,Him,Bury Me Deep Inside,metal|gothic|rock,3.0
15047,Him,Our Diabolikal Rapture,gothic metal|rock|alternative,3.0
15048,Blondie,Picture This,pop|new wave|punk,3.333333333333333
15049,Blondie,I Know But I Don'T Know,rock|pop|new wave,3.0
15050,Blondie,I'M Gonna Love You Too,rock|pop,3.333333333333333
15051,Blondie,Pretty Baby,pop|rock|new wave,3.0
15052,Sopor Aeternus & The Ensemble Of Shadows,Resume...-,gothic|darkwave|neoclassical,3.0
15053,Anton Maiden,Deja Vu,heavy metal|rock,3.0
15054,Anton Maiden,Powerslave,metal|rock,3.0
15055,Anton Maiden,Children Of The Damned,heavy metal|rock,3.0
15056,Red Sparowes,"Alone And Unaware, The Landscape Was Transformed In Front Of Our Eyes",post-rock|atmospheric metal,3.333333333333333
15057,Red Sparowes,"The Sixth Extinction Crept Up Slowly, Like Sunlight Through The Shutters, As We Looked Back In Regret...",post-rock|experimental|atmospheric|instrumental,3.0
15058,Red Sparowes,Our Happiest Days Slowly Began To Turn Into Dust.,post-rock|instrumental|experimental,3.333333333333333
15059,John Williams,Imperial March,classical|soundtrack,4.0
15060,Beseech,Bitch,gothic metal|dark metal|doom metal,3.0
15061,Beseech,Friend Emptiness,gothic metal|dark metal|doom metal,3.0
15062,Beseech,Addicted,gothic metal|dark rock,3.0
15063,Beseech,Last Obsession,gothic metal|doom metal,2.0
15064,Beseech,Innerlane,gothic metal|dark rock,3.5
15065,Liv Kristine,Blue Emptiness,symphonic metal|gothic metal,3.0
15066,Liv Kristine,All The Time In The World,symphonic metal|gothic metal,4.0
15067,Liv Kristine,You Are The Night,metal|rock|gothic,3.0
15068,Liv Kristine,Fake A Smile,rock|metal|pop,4.0
15069,Liv Kristine,Coming Home,symphonic metal|gothic metal,3.0
15070,Liv Kristine,Trapped In Your Labyrinth,metal|gothic metal|symphonic metal,4.0
15071,An Albatross,I Am The Lazer Viking,psychobilly|noise rock|experimental,2.0
15072,Motörhead,Christine,rock|metal,3.0
15073,Motörhead,Sucker,rock|heavy metal|hard rock,4.0
15074,Motörhead,No Class,metal|rock|hard rock,2.6666666666666665
15075,Motörhead,Cat Scratch Fever,rock|hard rock|heavy metal,2.0
15076,Motörhead,Overkill,metal|hard rock,1.5
15077,Motörhead,One Night Stand,rock|metal,4.0
15078,Motörhead,Jailbait,rock|heavy metal|hard rock,1.0
15079,Dimension Zero,Way To Shine,metal|metalcore|melodic death metal,3.0
15080,Dimension Zero,Unto Others,metal|metalcore,3.5
15081,Pelican,March To The Sea,metal|post-rock,3.0
15082,Six Feet Under,Lycanthropy,death metal|death-doom|groove metal,4.0
15083,Amon Amarth,Embrace Of The Endless Ocean,death metal|melodic death metal|viking metal,4.0
15084,Amon Amarth,Prediction Of Warfare,death metal|melodic death metal,4.0
15085,Amon Amarth,The Pursuit Of Vikings,metal|death metal|viking metal,4.0
15086,Amon Amarth,Across The Rainbow Bridge,metal|viking metal|melodic death metal,4.0
15087,Amon Amarth,Runes To My Memory,metal|death metal|melo-death,4.0
15088,Amon Amarth,Death In Fire,melodic death metal|viking metal,3.5
15089,Amon Amarth,Thousand Years Of Oppression,death metal|melodic death metal,3.5
15090,Amon Amarth,Bloodshed,death metal|melodic death metal,4.0
15091,Amon Amarth,Free Will Sacrifice,death metal|melodic death metal,4.0
15092,Amon Amarth,Guardians Of Asgaard,metal|death metal|viking metal,4.0
15093,Amon Amarth,Where Is Your God?,death metal|melodic death metal,4.0
15094,Amon Amarth,Varyags Of Miklagaard,death metal|melodic death metal|viking metal,4.0
15095,Amon Amarth,Where Silent Gods Stand Guard,death metal|melodic death metal,4.0
15096,Burden Of Grief,Death End Road,death metal|melodic death metal,3.0
15097,Katatonia,Dispossession,metal|rock,2.0
15098,Katatonia,Last Resort,metal|rock,1.0
15099,Katatonia,Nightmares By The Sea,metal|rock,5.0
15100,Katatonia,Cold Ways,metal|progressive|doom,1.0
15101,Katatonia,Saw You Drown,doom metal|progressive metal|alternative metal,5.0
15102,Metallica,"Damage, Inc.",metal|thrash metal|heavy metal,2.333333333333333
15103,Metallica,Disposable Heroes,metal|thrash metal,2.25
15104,Passenger,In Reverse,folk|indie folk,4.0
15105,Passenger,I Die Slowly,folk|acoustic,3.0
15106,Passenger,For You,folk|acoustic|indie folk,3.0
15107,Passenger,In My Head,folk|indie folk|singer-songwriter,3.0
15108,Scars On Broadway,Exploding/Reloading,rock|alternative metal|hard rock,3.0
15109,Scars On Broadway,Stoner-Hate,rock|metal,3.0
15110,Anal Nosorog,Whiskey And Siskey,rock|metal,3.0
15111,The Devin Townsend Band,Let It Roll,progressive metal|alternative metal,3.0
15112,The Devin Townsend Band,Vampira,progressive metal|alternative metal,4.0
15113,Lacuna Coil,Not Enough,metal|rock|gothic,3.0
15114,Job For A Cowboy,The Rising Tide,death metal|metalcore,3.0
15115,Job For A Cowboy,Entombment Of A Machine,death metal|technical death metal,3.5
15116,Job For A Cowboy,Knee Deep,death metal|deathcore,4.0
15117,Job For A Cowboy,Relinquished,death metal,3.5
15118,Психея,Холодное Железное Длинное (Для А-М),experimental|industrial|darkwave,3.0
15119,Raunchy,Confusion Bay,metal|rock,3.0
15120,Raunchy,Phantoms,metal|metalcore|melodic death metal,3.0
15121,Raunchy,9 - 5,metal|rock,3.0
15122,Raunchy,Summer Of Overload,metal|rock|alternative,4.0
15123,Raunchy,Get What I See,metal|rock|alternative,4.0
15124,A-Ha,Analogue,pop|synthpop|new wave,3.0
15125,Antimatter,Redemption,progressive|ambient|alternative,4.0
15126,Antimatter,Another Face In A Window,progressive rock|ambient,4.0
15127,Antimatter,Ghosts,metal|rock|alternative,4.0
15128,Antimatter,Conspire,rock|alternative metal,4.0
15129,Antimatter,Landlocked,rock|progressive rock|dark rock,4.0
15130,Helloween,Wake Up The Mountain,heavy metal|power metal,1.0
15131,Apocalyptica,Fatal Error,metal|symphonic metal,4.0
15132,Apocalyptica,Distraction,metal|classical|cello metal,4.0
15133,Apocalyptica,Betrayal/Forgiveness,cello metal|symphonic metal,4.0
15134,Flobots,Rise,hip hop|alternative rock,4.0
15135,Flobots,Mayday!!!,hip-hop|rock,4.0
15136,Candlemass,Assassin Of The Light,doom metal|heavy metal,3.0
15137,Candlemass,Copernicus,doom metal|heavy metal,3.0
15138,Cradle Of Filth,Malice Through The Looking Glass,black metal|gothic metal,4.0
15139,Cradle Of Filth,Lord Abortion,black metal|extreme metal|symphonic metal,4.0
15140,Cradle Of Filth,Cthulhu Dawn,black metal|extreme metal|symphonic metal,3.5
15141,Cradle Of Filth,Saffron'S Curse,black metal|extreme metal|gothic metal,4.0
15142,Killswitch Engage,This Fire Burns,metalcore|melodic metalcore|alternative metal,3.0
15143,Killswitch Engage,The Arms Of Sorrow,metalcore|melodic metal,3.5
15144,Killswitch Engage,My Curse,metal|metalcore|hardcore,4.0
15145,Sentenced,Crumbling Down (Give Up Hope),metal|rock,3.5
15146,Sentenced,Farewell,metal|rock,4.0
15147,Sentenced,For The Love I Bear,gothic metal|death metal,3.5
15148,Sentenced,Intro - The Gate,metal|rock,3.0
15149,Sentenced,Warrior Of Life (Reaper Redeemer),metal|rock,4.0
